"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.106959741E1,8.241735399E-2,9.907877445E-1,2.992820740E-2,9.946600789E-1
2.107458764E1,8.007017523E-2,9.840353727E-1,3.077316284E-2,9.877670957E-1
2.107959256E1,-1.141419858E-1,8.231980801E-1,3.175926208E-2,8.316803008E-1
2.108459748E1,-1.134975106E-1,8.185591698E-1,2.935695648E-2,8.269115008E-1
2.108961688E1,-1.148108989E-1,7.365825176E-1,3.011417389E-2,7.460845872E-1
2.109460727E1,-2.201773226E-3,7.292338610E-1,3.105640411E-2,7.298981929E-1
2.109961219E1,-4.624288529E-3,7.215650082E-1,9.965896606E-4,7.215805140E-1
2.110458642E1,-1.590263397E-1,6.373217106E-1,1.948356628E-3,6.568653862E-1
2.110960603E1,-1.604221761E-1,6.301003695E-1,2.895355225E-3,6.502077616E-1
2.111459618E1,6.569937617E-2,6.583839655E-1,4.169464111E-3,6.616670148E-1
2.111960113E1,6.300246716E-2,6.494839191E-1,6.745147705E-2,6.560094312E-1
2.112460605E1,2.124669105E-1,6.794804335E-1,6.865406036E-2,7.152266966E-1
2.112962552E1,2.089068145E-1,6.316848993E-1,6.983852386E-2,6.689882574E-1
2.113458544E1,2.041850388E-1,6.125583649E-1,7.245159149E-2,6.497449604E-1
2.113959014E1,2.796815038E-1,6.091436148E-1,6.692123413E-2,6.736142357E-1
2.114459509E1,2.763085663E-1,5.979269743E-1,6.847667694E-2,6.622326976E-1
2.114961470E1,1.962612569E-1,5.867694616E-1,7.003784180E-2,6.226734147E-1
2.115460494E1,1.938515007E-1,5.730361938E-1,6.877899170E-3,6.049761890E-1
2.115960978E1,1.150205806E-1,5.216683149E-1,8.793830872E-3,5.342704336E-1
2.116458401E1,7.544254512E-2,4.316014051E-1,1.066493988E-2,4.382751322E-1
2.116960364E1,7.383035868E-2,4.187964201E-1,1.252841949E-2,4.254389788E-1
2.117459387E1,3.492729366E-2,3.296577930E-1,1.057529449E-2,3.316715442E-1
2.117959879E1,3.414293751E-2,3.165911436E-1,1.251316071E-2,3.186726715E-1
2.118460373E1,-4.188061878E-2,1.129431725E-1,1.425647736E-2,1.212987781E-1
2.118962312E1,-4.196807742E-2,1.013664007E-1,1.090240479E-2,1.102512093E-1
2.119458304E1,1.847325861E-1,-2.390468121E-2,1.245689392E-2,1.866888759E-1
2.119958795E1,2.963698804E-1,-1.477200985E-1,1.380157471E-2,3.314314665E-1
2.120459265E1,2.930091619E-1,-1.564908028E-1,1.515579224E-2,3.325258462E-1
2.120961226E1,2.899625599E-1,-3.168141842E-1,2.829360962E-2,4.304068329E-1
2.121460242E1,2.870071530E-1,-3.233463764E-1,2.931499481E-2,4.333420750E-1
2.121960734E1,1.700328887E-1,-3.017038107E-1,3.189849854E-2,3.477842533E-1
2.122461203E1,1.683501899E-1,-2.987024784E-1,3.142929077E-2,3.443149102E-1
2.122963165E1,2.044262886E-1,-2.292819023E-1,1.762294769E-2,3.076863118E-1
2.123459142E1,2.021693885E-1,-2.356650829E-1,1.863956451E-2,3.110593614E-1
2.123959634E1,3.520474434E-1,-2.040995359E-1,1.966762543E-2,4.074074600E-1
2.124460127E1,4.998828173E-1,-3.244765997E-1,2.056026459E-2,5.963141951E-1
2.124962066E1,4.946833551E-1,-3.298414946E-1,2.443981171E-2,5.950666666E-1
2.125461104E1,5.636470914E-1,-2.572979927E-1,2.518177032E-2,6.201083956E-1
2.125958551E1,5.566645265E-1,-2.616249323E-1,2.591705322E-2,6.156254493E-1
2.126459046E1,7.033161521E-1,-2.287245989E-1,2.677917480E-2,7.400578870E-1
2.126960985E1,6.948896646E-1,-2.392649651E-1,4.265117645E-2,7.361647182E-1
2.127460000E1,6.897346377E-1,-4.686188698E-2,4.262447357E-2,6.926375334E-1
2.127960492E1,4.924877882E-1,6.251871586E-2,4.359436035E-2,4.983505590E-1
2.128460985E1,4.872723818E-1,5.687820911E-2,4.456520081E-2,4.926008139E-1
2.128959878E1,3.303951919E-1,5.129718781E-2,7.341861725E-2,3.423195549E-1
2.129458901E1,3.257066607E-1,4.831194878E-2,7.395648956E-2,3.374736073E-1
2.129959392E1,3.210455477E-1,4.535102844E-2,7.449340820E-2,3.326803682E-1
2.130459876E1,3.164051771E-1,4.240620136E-2,7.503032684E-2,3.279330297E-1
2.130961821E1,2.738800645E-1,1.535874605E-1,3.882217407E-2,3.163962057E-1
2.131460860E1,2.685345113E-1,7.578575611E-2,3.900051117E-2,2.817362321E-1
2.131958306E1,2.632482648E-1,7.509732246E-2,3.917884827E-2,2.765397601E-1
2.132458775E1,2.957738042E-1,3.675436974E-2,3.931522369E-2,3.006305270E-1
2.132960736E1,2.902407348E-1,3.629410267E-2,3.646564484E-2,2.947654818E-1
2.133459758E1,4.356202483E-1,-3.855586052E-2,3.622150421E-2,4.388206382E-1
2.133960251E1,4.280904531E-1,-3.647017479E-2,3.598594666E-2,4.311455648E-1
2.134460741E1,4.172168672E-1,5.085229874E-3,8.850765228E-2,4.265318023E-1
2.134962680E1,4.474744499E-1,4.640769958E-2,8.825111389E-2,4.584488161E-1
2.135458649E1,4.446553588E-1,4.621565342E-2,8.833122253E-2,4.556936247E-1
2.135959142E1,3.992468417E-1,-2.788901329E-2,8.799266815E-2,4.097786565E-1
2.136459634E1,3.917811811E-1,-2.502655983E-2,8.570861816E-2,4.018268157E-1
2.136961597E1,1.181634068E-1,9.190964699E-2,8.547973633E-2,1.723854961E-1
2.137460613E1,1.118344963E-1,9.371399879E-2,8.530712128E-2,1.690164876E-1
2.137961105E1,1.432620883E-1,5.778968334E-2,8.300781250E-2,1.753680997E-1
2.138458526E1,1.367695034E-1,5.981826782E-2,8.281135559E-2,1.707098205E-1
2.138960488E1,1.627044380E-2,9.945142269E-2,8.265686035E-2,1.303359865E-1
2.139459511E1,8.642320335E-2,1.002142429E-1,8.268451691E-2,1.560403598E-1
2.139960003E1,7.958905399E-2,1.007817984E-1,2.979850769E-2,1.318307227E-1
2.140460488E1,2.246662825E-1,1.392153502E-1,2.993297577E-2,2.659921714E-1
2.140962434E1,2.168583870E-1,1.394566298E-1,3.008460999E-2,2.595781103E-1
2.141461475E1,1.329766661E-1,-8.854639530E-2,3.116321564E-2,1.627710166E-1
2.141958898E1,1.252583265E-1,-8.750593662E-2,3.119564056E-2,1.559490471E-1
2.142459383E1,1.553989053E-1,-8.648049831E-2,3.124332428E-2,1.805653390E-1
2.142961329E1,7.114407420E-2,-4.796385765E-2,3.135013580E-2,9.135010646E-2
2.143460367E1,6.416034698E-2,-4.816508293E-2,3.158283234E-2,8.622007097E-2
2.143960859E1,1.962909102E-2,-1.619623899E-1,3.159523010E-2,1.661787457E-1
2.144458281E1,1.310020685E-2,-1.608766317E-1,3.161334991E-2,1.644758643E-1
2.144960243E1,6.747841835E-3,-8.533716202E-3,3.191471100E-2,3.371804353E-2
2.145459266E1,1.035362482E-3,-9.515404701E-3,4.815387726E-2,4.909593463E-2
2.145959758E1,-4.598259926E-3,-8.588898182E-2,4.838562012E-2,9.868753430E-2
2.146460250E1,6.609126925E-2,-1.248652935E-1,4.858493805E-2,1.493984391E-1
2.146962187E1,6.001430750E-2,-1.250672340E-1,8.886814117E-2,1.647454905E-1
2.147461225E1,4.996395111E-2,-2.406196594E-1,8.929061890E-2,2.614709000E-1
2.147958671E1,4.959854484E-2,-2.386941910E-1,8.898830414E-2,2.595262043E-1
2.148459142E1,4.449617863E-2,-1.615226269E-1,8.915424347E-2,1.897839509E-1
2.148961103E1,3.943181038E-2,-1.615377665E-1,9.038543701E-2,1.892586719E-1
2.149460128E1,7.292219996E-2,-2.377316952E-1,9.040260315E-2,2.645876732E-1
2.149960613E1,6.838339567E-2,-1.981525421E-1,9.047222137E-2,2.283110632E-1
2.150461105E1,6.386622787E-2,-1.975804567E-1,9.054470062E-2,2.265287504E-1
2.150959997E1,9.707632661E-2,-2.357906103E-1,9.659290314E-2,2.726741903E-1
2.151459020E1,9.297102690E-2,-2.344383001E-1,9.652709961E-2,2.700414956E-1
2.151959511E1,5.121934414E-2,-2.330851555E-1,9.645175934E-2,2.574005688E-1
2.152459996E1,4.743596911E-2,-2.317422628E-1,9.637832642E-2,2.554279338E-1
2.152961942E1,7.839706540E-2,-1.537568569E-1,8.540725708E-2,1.925660159E-1
2.153460981E1,7.488137484E-2,-1.523151398E-1,8.531188965E-2,1.899611555E-1
2.153958427E1,1.507577896E-1,-1.511238813E-1,8.516216278E-2,2.298236990E-1
2.154458922E1,3.268271685E-2,-1.496962309E-1,8.505725861E-2,1.752479922E-1
2.154960860E1,2.952617407E-2,-1.483412981E-1,8.496570587E-2,1.734822955E-1
2.155459884E1,-1.111704111E-2,-1.840051413E-1,8.467483521E-2,2.028578525E-1
2.155960369E1,-1.362472773E-2,-1.815919876E-1,8.438777924E-2,2.007052078E-1
2.156460861E1,-5.480411649E-2,-2.554559708E-1,8.397960663E-2,2.744336323E-1
2.156959761E1,-5.690839887E-2,-2.522726059E-1,6.465530396E-2,2.665714574E-1
2.157458800E1,5.525124073E-2,-2.109674215E-1,6.423664093E-2,2.273462087E-1
2.157959271E1,-2.300882339E-2,-3.212354183E-1,6.358814240E-2,3.282758776E-1
2.158459763E1,-2.520263195E-2,-3.166474104E-1,6.294822693E-2,3.238259323E-1
2.158961702E1,8.437237144E-2,-4.620250463E-1,8.191871643E-2,4.767562444E-1
2.159460740E1,8.138385415E-2,-4.559550285E-1,8.108615875E-2,4.702055773E-1
2.159961232E1,1.182371378E-1,-5.269867182E-1,8.034324646E-2,5.460311888E-1
2.160458656E1,1.149201095E-1,-5.201516151E-1,7.941436768E-2,5.385823763E-1
2.160960617E1,1.493505239E-1,-5.134650469E-1,4.957866669E-2,5.370381528E-1
2.161459631E1,1.081783473E-1,-4.687999487E-1,4.866886139E-2,4.835748182E-1
2.161960123E1,1.031371951E-1,-4.600051641E-1,4.753208160E-2,4.738157140E-1
2.162460616E1,1.021924913E-1,-4.933556318E-1,4.686546326E-2,5.060034154E-1
2.162962562E1,9.933045506E-2,-4.872801304E-1,2.806186676E-2,4.980922938E-1
2.163458531E1,1.344430745E-1,-4.431067705E-1,2.724647522E-2,4.638544176E-1
2.163959027E1,1.315085888E-1,-4.369647503E-1,2.644443512E-2,4.570908116E-1
2.164459519E1,1.284869611E-1,-3.164991140E-1,2.576255798E-2,3.425555397E-1
2.164961481E1,-2.614232898E-2,-2.358510494E-1,2.604293823E-2,2.387202830E-1
2.165460504E1,-2.764669061E-2,-2.308101654E-1,2.535343170E-2,2.338385521E-1
2.165960989E1,8.463621140E-3,-1.493465900E-1,2.476215363E-2,1.516219018E-1
2.166458412E1,6.643712521E-3,-1.448783875E-1,2.417850494E-2,1.470322623E-1
2.166960373E1,-3.279376030E-2,-1.032652855E-1,4.575157166E-2,1.176110378E-1
2.167459396E1,-3.426834941E-2,-9.908318520E-2,4.519939423E-2,1.141699724E-1
2.167959888E1,-7.357099652E-2,9.554231167E-2,4.486656189E-2,1.286624779E-1
2.168460380E1,-7.645097375E-2,1.013087034E-1,1.519966125E-2,1.278250151E-1
2.168962319E1,-7.587483525E-2,1.381886005E-1,1.535224915E-2,1.583943544E-1
2.169458311E1,-1.157737970E-1,1.784418821E-1,1.505470276E-2,2.132409938E-1
2.169958782E1,-1.166419685E-1,1.806843281E-1,1.476573944E-2,2.155694837E-1
2.170459275E1,-1.195326447E-1,2.257798910E-1,7.295703888E-2,2.656827843E-1
2.170961237E1,-1.188049614E-1,2.243738174E-1,7.312774658E-2,2.642080546E-1
2.171460252E1,-1.199747026E-1,3.026323318E-1,7.286071777E-2,3.335999726E-1
2.171960745E1,-1.210976541E-1,3.047217131E-1,5.955791473E-2,3.332673243E-1
2.172461214E1,-8.344006538E-2,2.311786413E-1,5.925655365E-2,2.528184089E-1
2.172963183E1,-4.695722461E-2,2.335860729E-1,5.898284912E-2,2.454514431E-1
2.173459153E1,-4.859524965E-2,2.360315323E-1,5.870628357E-2,2.480298576E-1
2.173959643E1,-1.267766953E-1,1.996222734E-1,5.838203430E-2,2.435771837E-1
2.174460135E1,-1.278656721E-1,2.022299767E-1,5.805587769E-2,2.462053584E-1
2.174962071E1,-5.239292979E-2,2.435424328E-1,5.780029297E-2,2.557319095E-1
2.175461109E1,-5.387389660E-2,2.450536489E-1,8.754730225E-3,2.510584253E-1
2.175958555E1,-1.767697930E-2,2.465513945E-1,8.624076843E-3,2.473346729E-1
2.176459048E1,-5.701929331E-2,1.337393522E-1,8.369445801E-3,1.456278193E-1
2.176960986E1,-5.843567848E-2,1.358958483E-1,8.129119873E-3,1.481502369E-1
2.177460009E1,-6.131383777E-2,1.774666309E-1,4.467201233E-2,1.930009857E-1
2.177960494E1,-6.086364388E-2,1.762678623E-1,4.482173920E-2,1.917908516E-1
2.178460986E1,-6.203377247E-2,6.311571598E-2,4.460716248E-2,9.910389233E-2
2.178959879E1,-6.320819259E-2,6.494736671E-2,4.440307617E-2,1.009211040E-1
2.179458902E1,5.010235310E-2,6.545090675E-2,6.046104431E-2,1.022233088E-1
2.179959394E1,-2.788129449E-2,-4.827392101E-2,6.032276154E-2,8.213752852E-2
2.180459879E1,-2.891126275E-2,-4.695630074E-2,6.018543243E-2,8.162745598E-2
2.180961825E1,8.428213000E-2,3.083658218E-2,5.913066864E-2,1.074746864E-1
2.181460864E1,8.283489943E-2,3.032028675E-2,5.927753448E-2,1.062768387E-1
2.181958310E1,4.266858101E-2,-8.474493027E-2,5.938434601E-2,1.119321739E-1
2.182458779E1,4.148396850E-2,-8.440279961E-2,5.939674377E-2,1.112327532E-1
2.182960742E1,-7.282894850E-2,-1.213665009E-1,6.027507782E-2,1.538407237E-1
2.183459765E1,1.165859103E-1,-1.601585150E-1,6.032371521E-2,2.070796345E-1
2.183960257E1,1.150659323E-1,-1.599470377E-1,6.037139893E-2,2.060774841E-1
2.184460738E1,7.524812222E-2,-1.608399153E-1,6.059455872E-2,1.876258479E-1
2.184962684E1,7.458233833E-2,-1.594046354E-1,3.942394257E-2,1.803513522E-1
2.185458654E1,-2.022206783E-3,-6.753683090E-3,3.963088989E-2,4.025306186E-2
2.185959145E1,-3.147900105E-3,-9.322524071E-3,4.005622864E-2,4.124706272E-2
2.186459637E1,-4.178336263E-2,-4.787588120E-2,3.997421265E-2,7.507254538E-2
2.186961576E1,-4.205778241E-2,-4.883563519E-2,7.912445068E-2,1.020512372E-1
2.187460614E1,-4.241445661E-2,2.700197697E-2,7.932472229E-2,9.391754072E-2
2.187961107E1,-1.577510536E-1,1.387650967E-1,7.979011536E-2,2.247389807E-1
2.188458530E1,-1.567066014E-1,1.379408836E-1,7.985401154E-2,2.235202663E-1
2.188960492E1,-7.975584269E-2,2.503710985E-1,7.918834686E-2,2.744402953E-1
2.189459515E1,-7.979893684E-2,2.482140064E-1,7.950210571E-2,2.725777836E-1
2.189960007E1,-7.987564802E-2,4.360885620E-1,7.995033264E-2,4.504946268E-1
2.190460491E1,-7.995110750E-2,4.330239296E-1,8.039855957E-2,4.476224208E-1
2.190962437E1,-1.178694963E-1,6.584038734E-1,5.174636841E-3,6.688913631E-1
2.191458406E1,-2.319211662E-1,6.543942690E-1,5.713462830E-3,6.942995969E-1
2.191958899E1,-2.310678661E-1,6.504044533E-1,6.252288818E-3,6.902589389E-1
2.192459383E1,-5.724145770E-1,7.608889341E-1,6.758689880E-3,9.521849074E-1
2.192961351E1,-5.700405240E-1,7.570292950E-1,5.910396576E-2,9.494908273E-1
2.193460374E1,-8.733398914E-1,7.162315845E-1,5.934143066E-2,1.131031235E0
2.193960859E1,-8.697413206E-1,7.133853436E-1,5.957984924E-2,1.126462770E0
2.194458305E1,-1.018349290E0,6.717354059E-1,5.975151062E-2,1.221406556E0
2.194960251E1,-9.372587204E-1,5.168148279E-1,8.293151855E-2,1.073512511E0
2.195459291E1,-9.332911968E-1,5.152190924E-1,8.297348022E-2,1.069283765E0
2.195959760E1,-5.478017926E-1,1.702922583E-1,8.283901215E-2,5.796106962E-1
2.196460251E1,-5.452781916E-1,1.703667641E-1,8.270454407E-2,5.772288819E-1
2.196962213E1,-1.630665660E-1,-9.576547146E-2,8.436203003E-2,2.070716846E-1
2.197461225E1,-1.637794971E-1,-9.342944622E-2,8.405113220E-2,2.064397683E-1
2.197958671E1,2.800104022E-2,-3.959785700E-1,8.355140686E-2,4.056647923E-1
2.198459140E1,1.784549356E-1,-5.818895102E-1,8.277893066E-2,6.142425558E-1
2.198961102E1,1.756426692E-1,-5.749350786E-1,6.389713287E-2,6.045523430E-1
2.199460125E1,2.486099899E-1,-7.969394326E-1,6.289100647E-2,8.371825757E-1
2.199960609E1,2.455693185E-1,-7.890908122E-1,6.190395355E-2,8.287343963E-1
2.200461099E1,2.432438135E-1,-7.836744189E-1,2.287864685E-3,8.205597980E-1
2.200959991E1,2.409222126E-1,-7.783042789E-1,1.632690430E-3,8.147415103E-1
2.201459014E1,-2.706634998E-2,-8.120585084E-1,1.029014587E-3,8.125101028E-1
2.201959506E1,-2.700415254E-2,-8.078851104E-1,4.301071167E-4,8.083364156E-1
2.202459991E1,-1.788018942E-1,-8.786066771E-1,3.756237030E-2,8.974022186E-1
2.202961937E1,-3.295612931E-1,-8.734272718E-1,3.671741486E-2,9.342558609E-1
2.203460975E1,-3.264881968E-1,-8.709132671E-1,3.620910645E-2,9.308037177E-1
2.203958398E1,-5.515201092E-1,-7.890604138E-1,3.519439697E-2,9.633428326E-1
2.204458889E1,-5.472160578E-1,-7.852454782E-1,3.144836426E-2,9.576246000E-1
2.204960851E1,-5.050648451E-1,-7.049695253E-1,3.078746796E-2,8.677674790E-1
2.205459874E1,-5.004096031E-1,-7.014838457E-1,3.007793427E-2,8.622030148E-1
2.205960356E1,-5.336820483E-1,-6.603617668E-1,1.494064331E-1,8.621000371E-1
2.206460849E1,-5.665688515E-1,-6.572248936E-1,1.487331390E-1,8.803785384E-1
2.206959739E1,-5.615705252E-1,-6.541037560E-1,1.480693817E-1,8.747215100E-1
2.207458762E1,-4.800899625E-1,-4.208919406E-1,1.473903656E-1,6.552559176E-1
2.207959255E1,-4.750780761E-1,-4.181291461E-1,1.917819977E-1,6.612953167E-1
2.208459744E1,-7.746176720E-1,-1.868791580E-1,1.913146973E-1,8.194862237E-1
2.208961682E1,-7.681993246E-1,-1.855806112E-1,1.908531189E-1,8.130161613E-1
2.209460718E1,-7.221146822E-1,8.557939529E-2,1.311244965E-1,7.388958524E-1
2.209961211E1,-7.142712474E-1,2.408230305E-1,1.304836273E-1,7.649870089E-1
2.210458634E1,-7.025933266E-1,2.465219498E-1,1.292209625E-1,7.557172166E-1
2.210960595E1,-6.989057064E-1,3.975174427E-1,1.293449402E-1,8.143828444E-1
2.211459610E1,-6.890274286E-1,4.019887447E-1,4.629039764E-2,7.990597908E-1
2.211960103E1,-6.415110230E-1,4.063637257E-1,4.532337189E-2,7.607378512E-1
2.212460593E1,-6.319782734E-1,4.107130766E-1,4.437255859E-2,7.550170152E-1
2.212962539E1,-6.537399292E-1,5.770251751E-1,-2.889633179E-3,8.719760878E-1
2.213458532E1,-6.809421778E-1,6.202481985E-1,-3.952026367E-3,9.210894070E-1
2.213959026E1,-6.764470339E-1,6.161307096E-1,-3.558158875E-3,9.149919680E-1
2.214459496E1,-7.045291662E-1,6.212587357E-1,-4.610061646E-3,9.393322178E-1
2.214961458E1,-6.924496293E-1,6.251345873E-1,-6.746673584E-2,9.353242763E-1
2.215460482E1,-7.166576385E-1,4.769994020E-1,-6.854438782E-2,8.636115640E-1
2.215960966E1,-7.029495239E-1,4.817423820E-1,-6.957721710E-2,8.550173946E-1
2.216458389E1,-6.892266870E-1,4.100412130E-1,-7.067489624E-2,8.050851901E-1
2.216960350E1,-6.780799627E-1,4.167340994E-1,-1.479015350E-1,8.095273989E-1
2.217459373E1,-6.670244932E-1,2.326844931E-1,-1.490859985E-1,7.220044202E-1
2.217959866E1,-4.654840827E-1,4.868137836E-2,-1.503562927E-1,4.915814506E-1
2.218460361E1,-4.559025764E-1,5.663585663E-2,-1.445569992E-1,4.816134399E-1
2.218962300E1,-3.708658218E-1,-1.264296770E-1,-1.459026337E-1,4.181070432E-1
2.219458292E1,-3.538752794E-1,-1.153353453E-1,-1.476726532E-1,4.004212379E-1
2.219958784E1,-3.057239056E-1,-2.995625138E-1,-1.487007141E-1,4.531188680E-1
2.220459254E1,-3.042950034E-1,-2.982432246E-1,-1.758956909E-1,4.609596124E-1
2.220961218E1,-2.953145504E-1,-3.296394944E-1,-1.769037247E-1,4.766212414E-1
2.221460233E1,-3.167370558E-1,-4.018366337E-1,-1.778049469E-1,5.416730027E-1
2.221960725E1,-3.070970476E-1,-3.984075785E-1,-1.414861679E-1,5.225471566E-1
2.222461192E1,-1.155891493E-1,-6.253587604E-1,-1.418647766E-1,6.515827234E-1
2.222963154E1,-1.070229784E-1,-6.209158301E-1,-1.425428391E-1,6.459944636E-1
2.223459131E1,5.386547744E-2,-7.340495586E-1,-1.428918839E-1,7.497655198E-1
2.223959625E1,6.148301065E-2,-7.302683592E-1,-4.409790039E-3,7.328652559E-1
2.224460117E1,1.833300591E-1,-7.641808391E-1,-4.990577698E-3,7.858798707E-1
2.224962056E1,3.121348023E-1,-8.775277138E-1,-5.360603333E-3,9.314031132E-1
2.225461095E1,3.107918203E-1,-8.734805584E-1,3.462133408E-1,9.896582838E-1
2.225958541E1,4.695668817E-1,-8.726031780E-1,3.460435867E-1,1.049607320E0
2.226459034E1,4.752856791E-1,-8.717111349E-1,3.458757401E-1,1.051383283E0
2.226960973E1,5.259876251E-1,-7.971948981E-1,3.460493088E-1,1.015840938E0
2.227459991E1,5.236658454E-1,-7.934493423E-1,3.295669556E-1,1.006181969E0
2.227960483E1,4.906650484E-1,-7.169301510E-1,3.294668198E-1,9.291336913E-1
2.228460976E1,4.577057362E-1,-5.253659487E-1,3.294763565E-1,7.707519643E-1
2.228959869E1,4.688821435E-1,-5.268152952E-1,3.295688629E-1,7.784603106E-1
2.229458892E1,4.663463235E-1,-3.716351986E-1,2.123231888E-1,6.329871648E-1
2.229959385E1,4.698554575E-1,-3.704831600E-1,2.121601105E-1,6.348494588E-1
2.230459872E1,4.795022011E-1,-2.559886575E-1,2.121658325E-1,5.834954105E-1
2.230961818E1,4.750716090E-1,-2.536231875E-1,-8.143424988E-3,5.385945324E-1
2.231460856E1,4.365147054E-1,-2.129888535E-2,-8.425712585E-3,4.371152287E-1
2.231958302E1,4.359141290E-1,-1.896452904E-2,-8.702278137E-3,4.364132341E-1
2.232458771E1,4.015406370E-1,6.069779396E-2,-9.162902832E-3,4.062056919E-1
2.232960736E1,3.981088996E-1,2.880662680E-1,-8.173274994E-2,4.981496894E-1
2.233459759E1,3.990632594E-1,2.961847782E-1,-8.270835876E-2,5.038031167E-1
2.233960252E1,3.956625760E-1,2.935632467E-1,-8.237457275E-2,4.995135875E-1
2.234460735E1,3.944694400E-1,2.962857485E-1,-8.269023895E-2,5.002290070E-1
2.234962681E1,3.943746984E-1,3.762919903E-1,-2.060537338E-1,5.827393979E-1
2.235458674E1,3.911189139E-1,3.890632391E-1,-2.075386047E-1,5.894204622E-1
2.235959142E1,3.132658303E-1,3.866982460E-1,-2.072486877E-1,5.390946415E-1
2.236459634E1,3.109968603E-1,3.918955326E-1,-2.078418732E-1,5.417558489E-1
2.236961594E1,3.087811470E-1,3.971157074E-1,-2.165336609E-1,5.476618556E-1
2.237460617E1,3.420051932E-1,4.409488440E-1,-2.171621323E-1,5.988011580E-1
2.237961102E1,3.371851444E-1,4.466099739E-1,-2.177762985E-1,6.004838104E-1
2.238458525E1,3.701185286E-1,4.522590637E-1,-2.183809280E-1,6.238719545E-1
2.238960486E1,3.632298708E-1,4.554769993E-1,-6.568431854E-2,5.862675717E-1
2.239459509E1,4.690962434E-1,3.070679903E-1,-6.611442566E-2,5.645468568E-1
2.239960000E1,3.086184561E-1,3.492423296E-1,-6.651115417E-2,4.707858217E-1
2.240460492E1,3.018660545E-1,3.543151617E-1,1.204395294E-2,4.656258213E-1
2.240962431E1,2.899624109E-1,3.650016785E-1,1.099681854E-2,4.662889180E-1
2.241458400E1,2.826255858E-1,3.678063154E-1,1.078414917E-2,4.639773758E-1
2.241958893E1,2.424325198E-1,1.753402948E-1,1.098346710E-2,2.993966970E-1
2.242459376E1,2.349137664E-1,1.791731119E-1,-1.138305664E-2,2.956637544E-1
2.242961322E1,1.887354702E-1,1.442763805E-1,-1.172637939E-2,2.378534416E-1
2.243460360E1,1.814211011E-1,1.452034712E-1,-1.171016693E-2,2.326688462E-1
2.243960856E1,1.746766269E-1,1.465412378E-1,3.325653076E-2,2.304175671E-1
2.244458279E1,1.678252965E-1,-4.167163372E-2,3.305912018E-2,1.760532892E-1
2.244960238E1,1.610668302E-1,-3.882086277E-2,3.286933899E-2,1.689081899E-1
2.245459261E1,1.929171532E-1,-1.905577779E-1,3.286647797E-2,2.731473963E-1
2.245959754E1,1.854940951E-1,-1.889379621E-1,1.588630676E-2,2.652508012E-1
2.246460248E1,2.162327021E-1,-3.778791428E-1,1.570224762E-2,4.356555848E-1
2.246962187E1,2.089326382E-1,-3.748639822E-1,1.552963257E-2,4.294380304E-1
2.247461226E1,1.641332507E-1,-3.737519979E-1,3.955554962E-2,4.101157415E-1
2.247958649E1,7.630607486E-2,-4.887446761E-1,3.981685638E-2,4.962654104E-1
2.248459141E1,7.549472153E-2,-4.833610654E-1,3.925037384E-2,4.907931992E-1
2.248961102E1,-4.413947463E-2,-5.189103484E-1,3.908252716E-2,5.222486829E-1
2.249460125E1,-4.824493825E-2,-5.172556043E-1,5.295467377E-2,5.221926193E-1
2.249960610E1,-5.690799654E-2,-4.817603230E-1,5.345344543E-2,4.880458992E-1
2.250461103E1,-5.632913113E-2,-4.769267440E-1,5.291557312E-2,4.831481636E-1
2.250959995E1,-1.365637034E-1,-4.383379817E-1,5.293083191E-2,4.621596091E-1
2.251459020E1,-1.049235612E-1,-3.655301332E-1,9.256935120E-2,3.913953459E-1
2.251959512E1,-1.082007736E-1,-3.662033081E-1,9.272956848E-2,3.929517059E-1
